Event Id,Investigation Type,Accident Number,Event Date,Location,Country,Latitude,Longitude,Airport Code,Airport Name,Injury Severity,Aircraft Damage,Aircraft Category,Registration Number,Make,Model,Amateur Built,Number of Engines,Engine Type,FAR Description,Schedule,Purpose of Flight,Air Carrier,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Broad Phase of Flight,Report Status,Publication Date,
20001207X03022 , Accident , NYC95FA056 , 02/14/1995 ," CHIPPEWA FALLS, WI ", United States ,,, EAU , CHIPPEWA VALLEY REGIONAL , Fatal(2) , Destroyed ,  , N9YP , PIPER , PA-46-310P , No ,1, Reciprocating ,  ,  , Business ,  ,2.0,2.0,0.0,0.0, VMC , APPROACH , Probable Cause , 10/13/1995 , 
20001207X02965 , Accident , FTW95LA115 , 02/14/1995 ," MCGREGOR, TX ", United States ,,, F60 , MCGREGOR MUNICIPAL , Non-Fatal , Destroyed ,  , N4643G , CESSNA ,414, No ,2, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,3.0,1.0, IMC , GO-AROUND , Probable Cause , 06/29/1995 , 
20001207X02955 , Accident , FTW95FA116 , 02/14/1995 , EAST CAMERON ,  ,,,  ,  , Fatal(5) , Destroyed ,  , N172AL , BELL , 206L-4 , No ,1, Turbo Shaft ,  , NSCH , Unknown ," OFFSHORE LOGISTICS, INC. (DBA: AIR LOGISTICS) ",5.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 10/16/1995 , 
20001207X02948 , Accident , DCA95MA019 , 02/13/1995 ," TUSAYAN, AZ ", United States ,,, GCN , GRAND CANYON NATL PARK , Fatal(8) , Destroyed ,  , N27245 , PIPER , PA-31-350 , No ,2, Reciprocating ,  , NSCH , Unknown , LAS VEGAS AIRLINES ,8.0,2.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 12/16/1996 , 
20001207X02993 , Accident , LAX95LA108 , 02/12/1995 ," SAN FRANCISCO, CA ", United States ,,,  ,  , Fatal(3) , Destroyed ,  , N4875N , CESSNA , 182Q , No ,1, Reciprocating ,  ,  , Personal ,  ,3.0,0.0,0.0,0.0, VMC , UNKNOWN , Probable Cause , 09/24/1995 , 
20001207X02976 , Accident , LAX95FA104 , 02/12/1995 ," MODESTO, CA ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N53972 , BELLANCA , 7GCBC , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 08/31/1995 , 
20001207X02954 , Accident , FTW95FA114 , 02/12/1995 ," GUTHRIE, OK ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N69TM , Rockwell , 690A , No ,2, Turbo Prop ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , DESCENT , Probable Cause , 01/19/1996 , 
20001207X02992 , Accident , LAX95LA107 , 02/11/1995 ," YUMA, AZ ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N56180 , Varga , 2150A , No ,1, Reciprocating ,  ,  , Instructional ,  ,0.0,1.0,0.0,0.0, VMC , DESCENT , Probable Cause , 08/31/1995 , 
20001207X02975 , Accident , LAX95FA103 , 02/11/1995 ," JAMESTOWN, CA ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , CFCNW , PIPER , PA-28-180 , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, IMC , MANEUVERING , Probable Cause , 08/23/1995 , 
20001207X02922 , Accident , ATL95FA050 , 02/11/1995 ," GATLINBURG, TN ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N6749S , BEECH , B60 , No ,2, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, IMC , MANEUVERING , Probable Cause , 11/06/1995 , 
20001207X02921 , Accident , ATL95FA049 , 02/11/1995 ," PIEDMONT, SC ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N607BB , CESSNA , 150J , No ,1, Reciprocating ,  ,  , Instructional ,  ,1.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 10/13/1995 , 
20001207X02977 , Accident , LAX95FA105 , 02/10/1995 ," CERES, CA ", United States ,,, MOD , HARRY SHAM FIELD , Fatal(2) , Destroyed ,  , N560LM , PIPER , PA-32R-301T , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, IMC , GO-AROUND , Probable Cause , 08/23/1995 , 
20001207X03035 , Accident , SEA95FA048 , 02/09/1995 ," TREMONTON, UT ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N57NW , PIPER , PA-601P , No ,2, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, IMC , MANEUVERING , Probable Cause , 09/24/1995 , 
20001207X02990 , Accident , LAX95LA101 , 02/09/1995 ," POPE VALLEY, CA ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N4345L , CESSNA , 172G , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 06/19/1995 , 
20001207X02953 , Accident , FTW95FA112 , 02/09/1995 ," CONROE, TX ", United States ,,,  ,  , Fatal(5) , Destroyed ,  , N5373F , PIPER , PA-32R-300 , No ,1, Reciprocating ,  ,  , Personal ,  ,5.0,0.0,1.0,0.0, IMC , APPROACH , Probable Cause , 01/19/1996 , 
20001207X03015 , Accident , MIA95LA073 , 02/08/1995 ," COLUMBUS, MS ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N723HK , ROY , LONG EZ , Yes ,1, Reciprocating ,  ,  , Personal ,  ,0.0,1.0,0.0,0.0, VMC , CRUISE , Probable Cause , 05/18/1995 , 
20001207X02964 , Accident , FTW95LA113 , 02/08/1995 ," HOWARD, CO ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N41345 , PIPER , PA-32-300 , No ,1, Reciprocating ,  , NSCH , Unknown ,  ,1.0,0.0,1.0,0.0, IMC , CLIMB , Probable Cause , 07/24/1995 , 
20001207X02952 , Accident , FTW95FA111 , 02/08/1995 ," LARKSPUR, CO ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N33MR , CESSNA , 177RG , No ,1, Reciprocating ,  ,  , Business ,  ,1.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 10/26/1995 , 
20001207X02962 , Accident , FTW95LA109 , 02/05/1995 ," COYOTE, NM ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N1403J , ROCKWELL , 112B , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,1.0,1.0, VMC , APPROACH , Probable Cause , 07/24/1995 , 
20001207X02931 , Accident , CHI95FA082 , 02/05/1995 ," VALPARAISO, IN ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N157JW , CESSNA , 310L , No ,2, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, IMC , DESCENT , Probable Cause , 09/24/1995 , 
20001207X02951 , Accident , FTW95FA106 , 02/04/1995 ," ARNAUDVILLE, LA ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N6464T , CESSNA ,150, No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,1.0,0.0, VMC , MANEUVERING , Probable Cause , 06/13/1996 , 
20001207X02934 , Accident , CHI95LA081 , 02/04/1995 ," ST. LOUIS, MO ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N694SK , PIPER , PA-28-140 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,2.0,1.0,0.0, VMC , CRUISE , Probable Cause , 06/15/2000 , 
20001207X02985 , Accident , LAX95LA096 , 02/03/1995 ," CHOWCHILLA, CA ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N9293Z , HILLER , UH-12E , No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,0.0,0.0,0.0,1.0, VMC , MANEUVERING , Probable Cause , 08/31/1995 , 
20001207X03009 , Accident , MIA95FA070 , 02/02/1995 ," MINTONVILLE, KY ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N734KV , CESSNA , 172N , No ,1, Reciprocating ,  ,  , Instructional ,  ,2.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 10/26/1995 , 
20001207X02959 , Accident , FTW95LA105 , 02/01/1995 ," EL INDIO, TX ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N6SR , BELL , 47G-4A , No ,1, Reciprocating ,  ,  , Other Work Use ,  ,0.0,0.0,1.0,2.0, VMC , MANEUVERING , Probable Cause , 05/09/1995 , 
20001207X02924 , Accident , ATL95LA047 , 02/01/1995 ," MARIETTA, GA ", United States ,,, RYY , COBB CO-MCCOLLUM FIELD , Fatal(2) , Destroyed ,  , N103JB , BRANDT , RUTAN LONGEZE , Yes ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 08/31/1995 , 
20001207X02814 , Accident , ATL95FA046 , 01/29/1995 ," CHAMBLEE, GA ", United States ,,, PDK , DEKALB-PEACHTREE , Fatal(1) , Destroyed ,  , N3086T , BEECH , A36 , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, IMC , GO-AROUND , Probable Cause , 06/13/1996 , 
20001207X02878 , Accident , LAX95FA088 , 01/28/1995 ," BIG BEAR CITY, CA ", United States ,,, L35 , BIG BEAR CITY , Fatal(2) , Destroyed ,  , N9602J , PIPER , PA-28-180 , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 08/31/1995 , 
20001207X02853 , Accident , FTW95FA102 , 01/27/1995 ," NEEDVILLE, TX ", United States ,,, NONE , PRAIRIE AIRE , Fatal(2) , Destroyed ,  , N1493Q , Cessna , 150L , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 08/23/1995 , 
20001207X02888 , Accident , LAX95LA087 , 01/23/1995 ," TUCSON, AZ ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N66191 , STEVENS , S-8 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 10/26/1995 , 
20001207X02831 , Accident , CHI95FA071 , 01/21/1995 ," DES MOINES, IA ", United States ,,, DSM , DES MOINES INTERNATIONAL , Fatal(2) , Destroyed ,  , N4QV , BACON , QUESTAIR-VENTURE , Yes ,1, Reciprocating ,  ,  , Business ,  ,2.0,0.0,0.0,0.0, VMC , DESCENT , Probable Cause , 09/24/1995 , 
20001207X02838 , Accident , CHI95LA070 , 01/20/1995 ," COTTAGE GROVE, WI ", United States ,,, 52C , BLACKHAWK , Non-Fatal , Destroyed ,  , N84603 , CESSNA ,172, No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,1.0,0.0, VMC , LANDING , Probable Cause , 07/24/1995 , 
20001207X02892 , Accident , MIA95FA060 , 01/19/1995 ," YORK, SC ", United States ,,, 29J , BRYANT FIELD , Fatal(2) , Destroyed ,  , N8423B , PIPER , PA-28-236 , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, IMC , CLIMB , Probable Cause , 06/13/1996 , 
20001207X02829 , Accident , BFO95T#A01 , 01/19/1995 ," EDWARDS AFB, CA ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N64584 , ROCKWELL , X31 , No ,  , Unknown ,  ,  , Public Use ,  ,0.0,1.0,0.0,0.0, VMC ,  , Factual , 02/15/1995 , 
20001207X02908 , Accident , NYC95FA050 , 01/18/1995 ," JACKSON TWP, PA ", United States ,,, 9D4 , MYERSTOWN/DECKS , Fatal(3) , Destroyed ,  , N1WD , AGUSTA , A109C , No ,2, Turbo Shaft ,  ,  , Executive/Corporate ,  ,3.0,0.0,0.0,0.0, IMC , MANEUVERING , Probable Cause , 07/31/1995 , 
20001207X02893 , Accident , MIA95GA062 , 01/18/1995 ," TAMPA, FL ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N4TP , HUGHES , 369E , No ,1, Turbo Shaft ,  , UNK , Public Use ,  ,1.0,0.0,1.0,0.0, VMC , MANEUVERING , Probable Cause , 06/19/1995 , 
20001207X02851 , Accident , FTW95FA094 , 01/18/1995 ," LUBBOCK, TX ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N9461R , CESSNA , 208B , No ,1, Turbo Prop ,  , NSCH , Unknown ," MARTINAIRE,INC. ",0.0,0.0,1.0,0.0, IMC , TAKEOFF , Probable Cause , 09/24/1995 , 
20001207X02903 , Accident , MIA95WA059 , 01/17/1995 ," NEVIS ISLAND, West Indies ", West Indies ,,,  ,  , Non-Fatal , Destroyed ,  , N738HB , Cessna , 172N , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,0.0,2.0, VMC ,  , Foreign , 01/17/1995 , 
20001207X02897 , Accident , MIA95LA058 , 01/17/1995 ," NATCHEZ, MS ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N8462E , BELL , 47G-3B , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,1.0,0.0, VMC , TAKEOFF , Probable Cause , 05/09/1995 , 
20001207X02828 , Accident , BFO95LA027 , 01/16/1995 ," CLARION, PA ", United States ,,, 11D , CLARION COUNTY , Non-Fatal , Destroyed ,  , N7943Q , CESSNA , 310Q , No ,2, Reciprocating ,  ,  , Personal ,  ,0.0,3.0,1.0,0.0, IMC , CRUISE , Probable Cause , 10/19/1995 , 
20001207X02836 , Accident , CHI95LA068 , 01/15/1995 ," BROOKFIELD, WI ", United States ,,, 02C , CAPITOL AIRPORT , Non-Fatal , Destroyed ,  , N39955 , PIPER , PA-28-181 , No ,1, Reciprocating ,  ,  , Instructional ,  ,0.0,3.0,0.0,0.0, VMC , APPROACH , Probable Cause , 05/09/1995 , 
20001207X02911 , Accident , SEA95FA037 , 01/14/1995 ," BLYN, WA ", United States ,,,  ,  , Fatal(3) , Destroyed ,  , N1535E , CESSNA , 172N , No ,1, Reciprocating ,  , NSCH , Unknown ," COASTAL AIRWAYS, INC. ",3.0,1.0,0.0,0.0, UNK , CRUISE , Probable Cause , 01/19/1996 , 
20001207X02876 , Accident , LAX95FA079 , 01/14/1995 ," LOS ANGELES, CA ", United States ,,, BUR , BURBANK AIRPORT , Fatal(2) , Destroyed ,  , N2209P , BELL , 206B , No ,1, Turbo Shaft ,  , NSCH , Unknown , WOLFE AIR AVIATION LTD. ,2.0,2.0,0.0,0.0, IMC , CRUISE , Probable Cause , 02/27/1996 , 
20001207X02875 , Accident , LAX95FA078 , 01/14/1995 ," WRIGHTWOOD, CA ", United States ,,,  ,  , Fatal(3) , Destroyed ,  , N9706E , CESSNA , 182R , No ,1, Reciprocating ,  ,  , Public Use ,  ,3.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 12/04/1995 , 
20001207X02861 , Accident , FTW95LA091 , 01/14/1995 ," MARSHALL, AR ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N9590W , PIPER , PA-28-140 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,1.0,0.0, IMC , MANEUVERING , Probable Cause , 06/29/1995 , 
20001207X02874 , Accident , LAX95FA077 , 01/12/1995 ," PLEASANTON, CA ", United States ,,, OAK , OAKLAND INTERNATIONAL ARP , Fatal(1) , Destroyed ,  , N754FE , CESSNA , 208B , No ,1, Turbo Prop ,  , NSCH , Unknown ," WEST AIR, INC. (DBA: FEDERAL EXPRESS) ",1.0,0.0,0.0,0.0, UNK , DESCENT , Probable Cause , 12/19/1995 , 
20001207X02860 , Accident , FTW95LA089 , 01/12/1995 ," AMARILLO, TX ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N37239 , INTERSTATE , S-1A , No ,1, Reciprocating ,  ,  , Instructional ,  ,0.0,0.0,0.0,2.0, VMC , MANEUVERING , Probable Cause , 05/18/1995 , 
20001207X02854 , Accident , FTW95GA090 , 01/12/1995 ," DUMONT, TX ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N796 , HUGHES , 269C , No ,1, Reciprocating ,  ,  , Public Use ,  ,0.0,0.0,0.0,2.0, VMC , MANEUVERING , Probable Cause , 03/06/1997 , 
20001207X02813 , Accident , ATL95FA044 , 01/12/1995 ," SPRING CITY, TN ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N75PF , PIPER , PA-28-161 , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 07/31/1995 , 
20001207X02812 , Accident , ATL95FA036 , 01/12/1995 ," AUGUSTA, GA ", United States ,,, AGS , BUSH FIELD , Fatal(4) , Destroyed ,  , N13SE , CESSNA ,414, No ,2, Reciprocating ,  ,  , Business ,  ,4.0,2.0,0.0,0.0, VMC , CLIMB , Probable Cause , 10/26/1995 , 
20001207X02873 , Accident , LAX95FA076 , 01/11/1995 ," FLAGSTAFF, AZ ", United States ,,, FLG , FLAGSTAFF PULLIAM , Fatal(1) , Destroyed ,  , N746FE , CESSNA , 208B , No ,1, Turbo Prop ,  , NSCH , Unknown ," EMPIRE AIRLINES, INC. ",1.0,0.0,0.0,0.0, IMC , TAKEOFF , Probable Cause , 02/14/1996 , 
20001207X02846 , Accident , DCA95RA013 , 01/11/1995 ," MARIA LA BAJA, Colombia ", Colombia ,,,  ,  , Fatal(52) , Destroyed ,  , HK383 , McDonnell Douglas , DC-9-14 , No ,  , Unknown ,  , SCHD , Unknown ,  ,52.0,1.0,0.0,0.0, VMC ,  , Foreign , 02/16/1995 , 
20001207X02820 , Accident , ATL95LA037 , 01/11/1995 ," LUMBERTON, NC ", United States ,,, LBT , LUMBERTON MUNICIPAL , Non-Fatal , Destroyed ,  , N5464A , CESSNA , P210R , No ,1, Reciprocating ,  ,  , Business ,  ,0.0,1.0,0.0,0.0, VMC , APPROACH , Probable Cause , 08/31/1995 , 
20001207X02850 , Accident , FTW95FA087 , 01/10/1995 ," HOT SPRINGS, AR ", United States ,,,  ,  , Fatal(3) , Destroyed ,  , N673Q , BEECH , B95 , No ,2, Reciprocating ,  ,  , Business ,  ,3.0,0.0,0.0,0.0, IMC , GO-AROUND , Probable Cause , 09/24/1995 , 
20001207X02907 , Accident , NYC95FA049 , 01/09/1995 ," WEST PALM BEACH, FL ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N32TS , BEECH , G35 , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , CRUISE , Probable Cause , 06/07/1996 , 
20001207X02858 , Accident , FTW95LA085 , 01/09/1995 ," BROWNSVILLE, TX ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N50WT , PIPER , PA-31-350 , No ,2, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,2.0,1.0, VMC , APPROACH , Probable Cause , 08/23/1995 , 
20001207X02830 , Accident , CHI95DTK01 , 01/08/1995 ," LENNOX, SD ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N29PG , GAY , RV-4 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 01/19/1996 , 
20001207X02849 , Accident , FTW95FA084 , 01/05/1995 ," GEORGETOWN, TX ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N8398Y , PIPER , PA-30 , No ,2, Reciprocating ,  ,  , Positioning ,  ,1.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 07/31/1995 , 
20001207X02848 , Accident , FTW95FA082 , 01/05/1995 ," HURLEY, NM ", United States ,,,  ,  , Fatal(3) , Destroyed ,  , N3LP , BEECH , A60 , No ,2, Reciprocating ,  ,  , Business ,  ,3.0,0.0,0.0,0.0, VMC , CLIMB , Probable Cause , 04/20/2000 , 
20001207X02871 , Accident , FTW95WA081 , 01/04/1995 ," TOLUCA, Mexico ", Mexico ,,,  ,  , Fatal(2) , Destroyed ,  , N720EM , Piper , AEROSTAR 601P , No ,2, Reciprocating ,  , UNK , Personal ,  ,2.0,0.0,0.0,0.0, VMC ,  , Foreign , 01/10/1995 , 
20001207X02827 , Accident , BFO95FA026 , 01/04/1995 ," MIAMISBURG, OH ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N8435P , PIPER , PA-28-181 , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , CLIMB , Probable Cause , 07/31/1995 , 
20001207X02872 , Accident , LAX95FA072 , 01/03/1995 ," TEHACHAPI, CA ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N94296 , CESSNA , A185F , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 06/13/1996 , 
20001207X02847 , Accident , FTW95FA080 , 01/03/1995 ," ROYAL, AR ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N101GA , BEECH , 65-90 , No ,2, Turbo Prop ,  ,  , Positioning ,  ,2.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 02/28/1997 , 
20001207X02817 , Accident , ATL95LA033 , 01/02/1995 ," FOLEY, AL ", United States ,,, 5R4 , FOLEY MUNICIPAL AIRPORT , Non-Fatal , Destroyed ,  , N6829F , PIPER , PA-28-151 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,0.0,1.0, VMC , APPROACH , Probable Cause , 07/31/1995 , 
20001206X02739 , Accident , LAX95FA340 , 12/31/1994 ," RANCHO CUCAMONG, CA ", United States ,,, CCB , CABLE AIRPORT , Fatal(1) , Destroyed ,  , N2569G , CESSNA , 182B , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, UNK , CRUISE , Probable Cause , 01/19/1996 , 
20001206X02760 , Accident , LAX95LA067 , 12/30/1994 ," GARDNERVILLE, NV ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N9WZ , HARRIS , BD-10 , Yes ,1, Turbo Jet ,  ,  , Unknown ,  ,1.0,0.0,0.0,0.0, VMC , CRUISE , Probable Cause , 08/31/1995 , 
20001206X02738 , Accident , LAX95FA068 , 12/30/1994 ," SAN LUIS OBISPO, CA ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N26443 , GRUMMAN , AA-5A , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 08/23/1995 , 
20001206X02679 , Accident , ATL95FA031 , 12/30/1994 ," ST. AUGUSTINE, FL ", United States ,,, SGJ , ST. AUGUSTINE , Fatal(2) , Destroyed ,  , N30LC , CESSNA , 310Q , No ,2, Reciprocating ,  ,  , Business ,  ,2.0,0.0,0.0,0.0, IMC , TAKEOFF , Probable Cause , 07/31/1995 , 
20001206X02711 , Accident , DCA95WA012 , 12/29/1994 ," VAN, Turkey ", Turkey ,,,  ,  , Fatal(54) , Destroyed , Airplane , TCJES , BOEING , 737-400 , No ,  , Unknown ," Non-U.S., Commercial ", SCHD , Unknown ,  ,54.0,21.0,,, IMC ,  , Foreign ,  , 
20001206X02783 , Accident , NYC95DNC01 , 12/28/1994 ," CORNISH FLAT, NH ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N65562 , WYMAN , SCORPION II , Yes ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,0.0,1.0, VMC , APPROACH , Probable Cause , 02/14/1996 , 
20001206X02763 , Accident , MIA95FA042 , 12/28/1994 ," PLANT CITY, FL ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N33456 , PIPER , PA-32-260 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,1.0,0.0,0.0, VMC , CRUISE , Probable Cause , 06/19/1995 , 
20001206X02756 , Accident , LAX95LA063 , 12/28/1994 , CHUUK ISLAND ,  ,,,  ,  , Fatal(2) , Destroyed ,  , N9128F , McDonnell Douglas ,500, No ,1, Turbo Shaft ,  ,  , Aerial Observation ,  ,2.0,0.0,0.0,0.0, VMC , UNKNOWN , Probable Cause , 05/04/1995 , 
20001206X02803 , Accident , SEA95LA033 , 12/27/1994 ," MURPHY, ID ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N9107X , CESSNA ,182, No ,1, Reciprocating ,  ,  , Aerial Observation ,  ,0.0,2.0,0.0,0.0, VMC , DESCENT , Probable Cause , 07/31/1995 , 
20001206X02737 , Accident , LAX95FA062 , 12/27/1994 ," HOLTVILLE, CA ", United States ,,, IPL , IMPERIAL COUNTY AIRPORT , Fatal(2) , Destroyed , Airplane , N4647R , PIPER , PA-28-140 , No ,1, Reciprocating , Part 91: General Aviation ,  , Business ,  ,2.0,,,, VMC , GO-AROUND , Probable Cause , 08/17/2012 , 
20001206X02729 , Accident , FTW95LA074 , 12/27/1994 ," MONAHANS, TX ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N6417S , CESSNA , 150H , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,2.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 06/19/1995 , 
20001206X02714 , Accident , FTW95FA075 , 12/27/1994 ," VAN HORN, TX ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N8112P , PIPER , PA-24-250 , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, UNK , DESCENT , Probable Cause , 08/23/1995 , 
20001206X02764 , Accident , MIA95FAMS1 , 12/25/1994 ," MISSING, FL ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N5916V , PIPER , PA-28-161 , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , UNKNOWN , Probable Cause , 05/16/1995 , 
20001206X02754 , Accident , LAX95LA060 , 12/24/1994 ," SEARCHLIGHT, NV ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N3836T , PIPER , PA-28R-180 , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 05/04/1995 , 
20001206X02695 , Accident , CHI95FA061 , 12/22/1994 ," ROCHESTER, MN ", United States ,,, RST , ROCHESTER MUNICIPLE , Fatal(3) , Destroyed ,  , N133MA , PIPER , PA-46-350P , No ,1, Reciprocating ,  ,  , Personal ,  ,3.0,0.0,0.0,0.0, IMC , CLIMB , Probable Cause , 08/04/1995 , 
20001206X02692 , Accident , BFO95LA022 , 12/22/1994 ," LAUREL, MD ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N1620Y , CESSNA , 172C , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,1.0,0.0,0.0, VMC , CRUISE , Probable Cause , 08/31/1995 , 
20001206X02791 , Accident , NYC95LA045 , 12/21/1994 ," WHEELING, WV ", United States ,,, HLG , WHEELING OHIO COUNTY , Non-Fatal , Destroyed ,  , N7175S , CESSNA , 150H , No ,1, Reciprocating ,  ,  , Instructional ,  ,0.0,0.0,1.0,0.0, VMC , APPROACH , Probable Cause , 10/13/1995 , 
20001206X02752 , Accident , LAX95LA058 , 12/21/1994 ," KAILUA-KONA, HI ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N3250K , RENDER , LONG-EZ , Yes ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,1.0,0.0, VMC , DESCENT , Probable Cause , 05/16/1995 , 
20001206X02710 , Accident , DCA95RA009 , 12/21/1994 ," COVENTRY, Algeria ", Algeria ,,,  ,  , Fatal(5) , Destroyed ,  , 7TVEE , BOEING , B737-2D6C , No ,  , Unknown ,  , NSCH , Unknown ,  ,5.0,0.0,0.0,0.0, IMC ,  , Foreign , 02/06/1995 , 
